Test Date,County,Number Positive,Number Tests
8/26/2020,Wyoming,0.00,99.00
8/27/2020,Wyoming,0.00,120.00
8/28/2020,Wyoming,0.00,237.00
8/29/2020,Wyoming,1.00,197.00
8/30/2020,Wyoming,0.00,61.00
8/31/2020,Wyoming,0.00,98.00
9/1/2020,Wyoming,0.00,153.00
9/2/2020,Wyoming,0.00,102.00
9/3/2020,Wyoming,0.00,86.00
9/4/2020,Wyoming,0.00,115.00
9/5/2020,Wyoming,0.00,196.00
9/6/2020,Wyoming,1.00,161.00
9/7/2020,Wyoming,0.00,40.00
9/8/2020,Wyoming,0.00,92.00
9/9/2020,Wyoming,0.00,103.00
9/10/2020,Wyoming,0.00,51.00
9/11/2020,Wyoming,1.00,128.00
9/12/2020,Wyoming,0.00,76.00
9/13/2020,Wyoming,2.00,222.00
9/14/2020,Wyoming,0.00,411.00
9/15/2020,Wyoming,0.00,430.00
9/16/2020,Wyoming,0.00,459.00
9/17/2020,Wyoming,1.00,342.00
9/18/2020,Wyoming,1.00,416.00
9/19/2020,Wyoming,0.00,579.00
9/20/2020,Wyoming,0.00,126.00
9/21/2020,Wyoming,0.00,722.00
9/22/2020,Wyoming,0.00,417.00
9/23/2020,Wyoming,2.00,374.00
9/24/2020,Wyoming,1.00,251.00
9/25/2020,Wyoming,1.00,165.00
9/26/2020,Wyoming,1.00,291.00
9/27/2020,Wyoming,0.00,62.00
9/28/2020,Wyoming,0.00,78.00
9/29/2020,Wyoming,0.00,98.00
9/30/2020,Wyoming,0.00,157.00
10/1/2020,Wyoming,0.00,190.00
10/2/2020,Wyoming,3.00,177.00
10/3/2020,Wyoming,1.00,348.00
10/4/2020,Wyoming,1.00,54.00
10/5/2020,Wyoming,2.00,126.00
10/6/2020,Wyoming,3.00,129.00
10/7/2020,Wyoming,0.00,153.00
10/8/2020,Wyoming,3.00,267.00
10/9/2020,Wyoming,0.00,218.00
10/10/2020,Wyoming,2.00,80.00
10/11/2020,Wyoming,0.00,166.00
10/12/2020,Wyoming,1.00,68.00
10/13/2020,Wyoming,3.00,86.00
10/14/2020,Wyoming,0.00,108.00
10/15/2020,Wyoming,4.00,139.00
10/16/2020,Wyoming,3.00,458.00
10/17/2020,Wyoming,3.00,89.00
10/18/2020,Wyoming,1.00,70.00
10/19/2020,Wyoming,0.00,278.00
10/20/2020,Wyoming,5.00,142.00
10/21/2020,Wyoming,2.00,218.00
10/22/2020,Wyoming,3.00,176.00
10/23/2020,Wyoming,2.00,296.00
10/24/2020,Wyoming,3.00,104.00
10/25/2020,Wyoming,3.00,191.00
10/26/2020,Wyoming,1.00,124.00
10/27/2020,Wyoming,2.00,92.00
10/28/2020,Wyoming,4.00,169.00
10/29/2020,Wyoming,4.00,164.00
10/30/2020,Wyoming,3.00,213.00
10/31/2020,Wyoming,4.00,230.00
11/1/2020,Wyoming,2.00,218.00
11/2/2020,Wyoming,11.00,171.00
11/3/2020,Wyoming,3.00,160.00
11/4/2020,Wyoming,7.00,166.00
11/5/2020,Wyoming,4.00,233.00
11/6/2020,Wyoming,13.00,312.00
11/7/2020,Wyoming,3.00,129.00
11/8/2020,Wyoming,4.00,120.00
11/9/2020,Wyoming,11.00,198.00
11/10/2020,Wyoming,10.00,218.00
11/11/2020,Wyoming,16.00,178.00
11/12/2020,Wyoming,45.00,365.00
11/13/2020,Wyoming,8.00,330.00
11/14/2020,Wyoming,3.00,92.00
11/15/2020,Wyoming,11.00,121.00
11/16/2020,Wyoming,9.00,210.00
11/17/2020,Wyoming,12.00,225.00
11/18/2020,Wyoming,7.00,182.00
11/19/2020,Wyoming,2.00,122.00
11/20/2020,Wyoming,13.00,349.00
11/21/2020,Wyoming,4.00,128.00
11/22/2020,Wyoming,18.00,422.00
11/23/2020,Wyoming,11.00,433.00
11/24/2020,Wyoming,50.00,402.00
11/25/2020,Wyoming,19.00,314.00
11/26/2020,Wyoming,18.00,272.00
11/27/2020,Wyoming,10.00,184.00
11/28/2020,Wyoming,6.00,270.00
11/29/2020,Wyoming,13.00,242.00
11/30/2020,Wyoming,18.00,239.00
12/1/2020,Wyoming,20.00,213.00
12/2/2020,Wyoming,21.00,322.00
12/3/2020,Wyoming,37.00,416.00
12/4/2020,Wyoming,26.00,417.00
12/5/2020,Wyoming,22.00,367.00
12/6/2020,Wyoming,7.00,146.00
12/7/2020,Wyoming,26.00,255.00
12/8/2020,Wyoming,17.00,324.00
